305   	               0  	              22 
306   	               0  	               6 
307   	               0  	               6 
308   	               0  	               5 
309   	               0  	              13 
310   	               0  	               2 
311   	               0  	               4 
312   	               0  	               1 
313   	               0  	               1 
314   	               0  	               0 
315   	               0  	               1 
316   	               0  	               0 
317   	               0  	               1 
318   	               0  	               0 
319   	               0  	               0 
320   	               0  	               0 
321   	               0  	               1 
322   	               0  	               0 
323   	               0  	               3 
324   	               0  	               0 
325   	               0  	               2 
326   	               0  	               0 
327   	               0  	               3 
328   	               0  	               0 
329   	               0  	               4 
330   	               0  	               0 
331   	               0  	               0 
332   	               0  	               1 
333   	               0  	               1 
334   	               0  	               1 
335   	               0  	               3 
336   	               0  	               3 
337   	               0  	               5 
338   	               0  	               2 
339   	               0  	               1 
340   	               0  	               4 
341   	               0  	              13 
342   	               0  	               4 
343   	               0  	               7 
344   	               0  	               2 
345   	               0  	               4 
346   	               0  	               2 
347   	               0  	               3 
348   	               0  	               0 
349   	               0  	               3 
350   	               0  	               4 
351   	               0  	               1 
352   	               0  	               3 
353   	               0  	               0 
354   	               0  	               3 
355   	               0  	               3 
356   	               0  	               1 
357   	               0  	               3 
358   	               0  	               0 
359   	               0  	               3 
360   	               0  	               3 
361   	               0  	              11 
362   	               0  	              14 
363   	               0  	              13 
364   	               0  	              22 
365   	               0  	              17 
366   	               0  	              14 
367   	               0  	              12 
368   	               0  	              23 
369   	               0  	              15 
370   	               0  	              14 
371   	               0  	               5 
372   	               0  	               5 
373   	               0  	               1 
374   	               0  	               1 
375   	               0  	               0 
376   	               0  	               3 
377   	               0  	               0 
378   	               0  	               0 
379   	               0  	               0 
380   	               0  	               4 
381   	               0  	               2 
382   	               0  	               3 
383   	               0  	               2 
384   	               0  	               3 
385   	               0  	               0 
386   	               0  	               3 
387   	               0  	               0 
388   	               0  	               1 
389   	               0  	               0 
390   	               0  	               2 
391   	               0  	               0 
392   	               0  	               5 
393   	               0  	               0 
394   	               0  	               2 
395   	               0  	               1 
396   	               0  	               1 
397   	               0  	               0 
398   	               0  	               1 
399   	               0  	               0 
400   	               0  	               2 
401   	               0  	               0 
402   	               0  	               1 
403   	               0  	               0 
404   	               0  	               1 
405   	               0  	               0 
406   	               0  	               4 
407   	               0  	               1 
408   	               0  	               1 
409   	               0  	               0 
410   	               0  	               1 
411   	               0  	               0 
412   	               0  	               2 
413   	               0  	               1 
414   	               0  	               0 
415   	               0  	               1 
416   	               0  	               1 
417   	               0  	               0 
418   	               0  	               0 
419   	               0  	               0 
420   	               0  	               0 
421   	               0  	               0 
422   	               0  	               0 
423   	               0  	               1 
424   	               0  	               0 
425   	               0  	               1 
426   	               0  	               2 
427   	               0  	               0 
428   	               0  	               0 
429   	               0  	               0 
430   	               0  	               0 
431   	               0  	               0 
432   	               0  	               0 
433   	               0  	               0 
434   	               0  	               1 
435   	               0  	               2 
436   	               0  	               0 
437   	               0  	               0 
438   	               0  	               0 
439   	               0  	               1 
440   	               0  	               0 
441   	               0  	               1 
442   	               0  	               0 
443   	               0  	               1 
444   	               0  	               0 
445   	               0  	               1 
446   	               0  	               0 
447   	               0  	               1 
448   	               0  	               0 
449   	               0  	               1 
450   	               0  	               0 
451   	               0  	               1 
452   	               0  	               0 
453   	               0  	               2 
454   	               0  	               0 
455   	               0  	               0 
456   	               0  	               0 
457   	               0  	               1 
458   	               0  	               0 
459   	               0  	               1 
460   	               0  	               0 
461   	               0  	               0 
462   	               0  	               1 
463   	               0  	               1 
464   	               0  	               0 
465   	               0  	               0 
466   	               0  	               0 
467   	               0  	               1 
468   	               0  	               0 
469   	               0  	               1 
470   	               0  	               1 
471   	               0  	               0 
472   	               0  	               0 
473   	               0  	               1 
474   	               0  	               2 
475   	               0  	               3 
476   	               0  	               0 
477   	               0  	               0 
478   	               0  	               0 
479   	               0  	               1 
480   	               0  	               0 
481   	               0  	               0 
482   	               0  	               0 
483   	               0  	               1 
484   	               0  	               0 
485   	               0  	               0 
486   	               0  	               0 
487   	               0  	               0 
488   	               0  	               1 
489   	               0  	               2 
490   	               0  	               0 
491   	               0  	               1 
492   	               0  	               1 
493   	               0  	               0 
494   	               0  	               1 
495   	               0  	               0 
496   	               0  	               3 
497   	               0  	               0 
498   	               0  	               0 
499   	               0  	               2 
500+   	               1  	             291 
-------------------------------------------------------
Total  	           10000  	           10000 
-------------------------------------------------------
